id,name,domain,priority,module,status,module_evidence,intelligence_layer,v4_action,id_policy,greenfield_status,canonical_v5_3_action,implementation_gate
ALG-BCK-021,Atomic last-good publish gate,Backend/Data Plane,P0,backend/atomic-publish.js,IMPLEMENTED_FOUNDATION,prototype/js/earthus2/v07/backend/atomic-publish.js,DATA_EVIDENCE_SUPPORT,REUSE_EXISTING_ALGORITHM; CHANGE_ONLY_WITH_VERSIONED_EVIDENCE_AND_REGRESSION,PRESERVE_EXISTING_ID,SOURCE_FOUNDATION_AVAILABLE,REUSE_AND_VERIFY_WITH_VERSIONED_EVIDENCE,ALGORITHM_FOUNDATION_NOT_EQUAL_PRODUCTION_DONE
ALG-NEWS-002,Governed news-source fetch policy,News/Backend,P0,news/source-registry.js,IMPLEMENTED_FOUNDATION,prototype/js/earthus2/v07/news/source-registry.js,SUPPORT,REUSE_EXISTING_ALGORITHM; CHANGE_ONLY_WITH_VERSIONED_EVIDENCE_AND_REGRESSION,PRESERVE_EXISTING_ID,SOURCE_FOUNDATION_AVAILABLE,REUSE_AND_VERIFY_WITH_VERSIONED_EVIDENCE,ALGORITHM_FOUNDATION_NOT_EQUAL_PRODUCTION_DONE
ALG-NEWS-003,Bounded news normalization and clustering,News/Backend,P0,news/ingestion-cluster.js,IMPLEMENTED_FOUNDATION,prototype/js/earthus2/v07/news/ingestion-cluster.js,SUPPORT,REUSE_EXISTING_ALGORITHM; CHANGE_ONLY_WITH_VERSIONED_EVIDENCE_AND_REGRESSION,PRESERVE_EXISTING_ID,SOURCE_FOUNDATION_AVAILABLE,REUSE_AND_VERIFY_WITH_VERSIONED_EVIDENCE,ALGORITHM_FOUNDATION_NOT_EQUAL_PRODUCTION_DONE
ALG-BCK-022,Provider registry compile validation,Backend/Governance,P0,backend/provider-registry-compiler.js,IMPLEMENTED_FOUNDATION,prototype/js/earthus2/v08/backend/provider-registry-compiler.js,SUPPORT,REUSE_EXISTING_ALGORITHM; CHANGE_ONLY_WITH_VERSIONED_EVIDENCE_AND_REGRESSION,PRESERVE_EXISTING_ID,SOURCE_FOUNDATION_AVAILABLE,REUSE_AND_VERIFY_WITH_VERSIONED_EVIDENCE,ALGORITHM_FOUNDATION_NOT_EQUAL_PRODUCTION_DONE
ALG-BCK-023,Provider registry drift diff,Backend/Governance,P0,backend/provider-registry-compiler.js,IMPLEMENTED_FOUNDATION,prototype/js/earthus2/v08/backend/provider-registry-compiler.js,SUPPORT,REUSE_EXISTING_ALGORITHM; CHANGE_ONLY_WITH_VERSIONED_EVIDENCE_AND_REGRESSION,PRESERVE_EXISTING_ID,SOURCE_FOUNDATION_AVAILABLE,REUSE_AND_VERIFY_WITH_VERSIONED_EVIDENCE,ALGORITHM_FOUNDATION_NOT_EQUAL_PRODUCTION_DONE
ALG-BCK-024,Immutable schema version/hash registration,Backend/Data Plane,P0,backend/versioned-schema-registry.js,IMPLEMENTED_FOUNDATION,prototype/js/earthus2/v08/backend/versioned-schema-registry.js,DATA_EVIDENCE_SUPPORT,REUSE_EXISTING_ALGORITHM; CHANGE_ONLY_WITH_VERSIONED_EVIDENCE_AND_REGRESSION,PRESERVE_EXISTING_ID,SOURCE_FOUNDATION_AVAILABLE,REUSE_AND_VERIFY_WITH_VERSIONED_EVIDENCE,ALGORITHM_FOUNDATION_NOT_EQUAL_PRODUCTION_DONE
ALG-BCK-025,Schema publish approval gate,Backend/Data Plane,P0,backend/versioned-schema-registry.js,IMPLEMENTED_FOUNDATION,prototype/js/earthus2/v08/backend/versioned-schema-registry.js,DATA_EVIDENCE_SUPPORT,REUSE_EXISTING_ALGORITHM; CHANGE_ONLY_WITH_VERSIONED_EVIDENCE_AND_REGRESSION,PRESERVE_EXISTING_ID,SOURCE_FOUNDATION_AVAILABLE,REUSE_AND_VERIFY_WITH_VERSIONED_EVIDENCE,ALGORITHM_FOUNDATION_NOT_EQUAL_PRODUCTION_DONE
ALG-BCK-026,Distributed lease fencing,Backend/Operations,P0,backend/distributed-job-lease.js,IMPLEMENTED_FOUNDATION,prototype/js/earthus2/v08/backend/distributed-job-lease.js,SUPPORT,REUSE_EXISTING_ALGORITHM; CHANGE_ONLY_WITH_VERSIONED_EVIDENCE_AND_REGRESSION,PRESERVE_EXISTING_ID,SOURCE_FOUNDATION_AVAILABLE,REUSE_AND_VERIFY_WITH_VERSIONED_EVIDENCE,ALGORITHM_FOUNDATION_NOT_EQUAL_PRODUCTION_DONE
ALG-BCK-027,Cross-source snapshot skew gate,Backend/Data Plane,P0,backend/snapshot-consistency.js,IMPLEMENTED_FOUNDATION,prototype/js/earthus2/v08/backend/snapshot-consistency.js,DATA_EVIDENCE_SUPPORT,REUSE_EXISTING_ALGORITHM; CHANGE_ONLY_WITH_VERSIONED_EVIDENCE_AND_REGRESSION,PRESERVE_EXISTING_ID,SOURCE_FOUNDATION_AVAILABLE,REUSE_AND_VERIFY_WITH_VERSIONED_EVIDENCE,ALGORITHM_FOUNDATION_NOT_EQUAL_PRODUCTION_DONE
ALG-BCK-028,Geo-temporal bounded query,Backend/Query Plane,P0,backend/geotemporal-query.js,IMPLEMENTED_FOUNDATION,prototype/js/earthus2/v08/backend/geotemporal-query.js,SUPPORT,REUSE_EXISTING_ALGORITHM; CHANGE_ONLY_WITH_VERSIONED_EVIDENCE_AND_REGRESSION,PRESERVE_EXISTING_ID,SOURCE_FOUNDATION_AVAILABLE,REUSE_AND_VERIFY_WITH_VERSIONED_EVIDENCE,ALGORITHM_FOUNDATION_NOT_EQUAL_PRODUCTION_DONE
ALG-BCK-029,SingleFlight request coalescing,Backend/Query Plane,P0,backend/request-coalescing.js,IMPLEMENTED_FOUNDATION,prototype/js/earthus2/v08/backend/request-coalescing.js,SUPPORT,REUSE_EXISTING_ALGORITHM; CHANGE_ONLY_WITH_VERSIONED_EVIDENCE_AND_REGRESSION,PRESERVE_EXISTING_ID,SOURCE_FOUNDATION_AVAILABLE,REUSE_AND_VERIFY_WITH_VERSIONED_EVIDENCE,ALGORITHM_FOUNDATION_NOT_EQUAL_PRODUCTION_DONE
ALG-BCK-030,Data-class cache policy resolution,Backend/Query Plane,P0,backend/cache-policy.js,IMPLEMENTED_FOUNDATION,prototype/js/earthus2/v08/backend/cache-policy.js,SUPPORT,REUSE_EXISTING_ALGORITHM; CHANGE_ONLY_WITH_VERSIONED_EVIDENCE_AND_REGRESSION,PRESERVE_EXISTING_ID,SOURCE_FOUNDATION_AVAILABLE,REUSE_AND_VERIFY_WITH_VERSIONED_EVIDENCE,ALGORITHM_FOUNDATION_NOT_EQUAL_PRODUCTION_DONE
ALG-BCK-031,Synthetic route acceptance probe,Backend/Operations,P0,backend/synthetic-runtime-probe.js,IMPLEMENTED_FOUNDATION,prototype/js/earthus2/v08/backend/synthetic-runtime-probe.js,SUPPORT,REUSE_EXISTING_ALGORITHM; CHANGE_ONLY_WITH_VERSIONED_EVIDENCE_AND_REGRESSION,PRESERVE_EXISTING_ID,SOURCE_FOUNDATION_AVAILABLE,REUSE_AND_VERIFY_WITH_VERSIONED_EVIDENCE,ALGORITHM_FOUNDATION_NOT_EQUAL_PRODUCTION_DONE
ALG-BCK-032,Migration destructive-change detector,Backend/Release,P0,backend/migration-compatibility-gate.js,IMPLEMENTED_FOUNDATION,prototype/js/earthus2/v08/backend/migration-compatibility-gate.js,SUPPORT,REUSE_EXISTING_ALGORITHM; CHANGE_ONLY_WITH_VERSIONED_EVIDENCE_AND_REGRESSION,PRESERVE_EXISTING_ID,SOURCE_FOUNDATION_AVAILABLE,REUSE_AND_VERIFY_WITH_VERSIONED_EVIDENCE,ALGORITHM_FOUNDATION_NOT_EQUAL_PRODUCTION_DONE
ALG-BCK-033,Restore drill manifest verification,Backend/Recovery,P1,backend/restore-drill-verifier.js,IMPLEMENTED_FOUNDATION,prototype/js/earthus2/v08/backend/restore-drill-verifier.js,SUPPORT,REUSE_EXISTING_ALGORITHM; CHANGE_ONLY_WITH_VERSIONED_EVIDENCE_AND_REGRESSION,PRESERVE_EXISTING_ID,SOURCE_FOUNDATION_AVAILABLE,REUSE_AND_VERIFY_WITH_VERSIONED_EVIDENCE,ALGORITHM_FOUNDATION_NOT_EQUAL_PRODUCTION_DONE
ALG-BCK-034,Query resource budget gate,Backend/Query Plane,P0,backend/query-budget-guard.js,IMPLEMENTED_FOUNDATION,prototype/js/earthus2/v08/backend/query-budget-guard.js,SUPPORT,REUSE_EXISTING_ALGORITHM; CHANGE_ONLY_WITH_VERSIONED_EVIDENCE_AND_REGRESSION,PRESERVE_EXISTING_ID,SOURCE_FOUNDATION_AVAILABLE,REUSE_AND_VERIFY_WITH_VERSIONED_EVIDENCE,ALGORITHM_FOUNDATION_NOT_EQUAL_PRODUCTION_DONE
ALG-BCK-035,Latest canonical read-model materialization,Backend/Query Plane,P1,backend/read-model-builder.js,IMPLEMENTED_FOUNDATION,prototype/js/earthus2/v08/backend/read-model-builder.js,SUPPORT,REUSE_EXISTING_ALGORITHM; CHANGE_ONLY_WITH_VERSIONED_EVIDENCE_AND_REGRESSION,PRESERVE_EXISTING_ID,SOURCE_FOUNDATION_AVAILABLE,REUSE_AND_VERIFY_WITH_VERSIONED_EVIDENCE,ALGORITHM_FOUNDATION_NOT_EQUAL_PRODUCTION_DONE
ALG-BCK-036,Cache freshness predicate,Backend/Query Plane,P0,backend/cache-policy.js,IMPLEMENTED_FOUNDATION,prototype/js/earthus2/v08/backend/cache-policy.js,SUPPORT,REUSE_EXISTING_ALGORITHM; CHANGE_ONLY_WITH_VERSIONED_EVIDENCE_AND_REGRESSION,PRESERVE_EXISTING_ID,SOURCE_FOUNDATION_AVAILABLE,REUSE_AND_VERIFY_WITH_VERSIONED_EVIDENCE,ALGORITHM_FOUNDATION_NOT_EQUAL_PRODUCTION_DONE
ALG-PRV-001,KMA Unified Official Adapter normalization contract,Provider Adapter,P0,provider/kma-official-adapter.js,IMPLEMENTED_FOUNDATION,prototype/js/earthus2/v09/provider/kma-official-adapter.js,SUPPORT,REUSE_EXISTING_ALGORITHM; CHANGE_ONLY_WITH_VERSIONED_EVIDENCE_AND_REGRESSION,PRESERVE_EXISTING_ID,SOURCE_FOUNDATION_AVAILABLE,REUSE_AND_VERIFY_WITH_VERSIONED_EVIDENCE,ALGORITHM_FOUNDATION_NOT_EQUAL_PRODUCTION_DONE
ALG-PRV-002,AirKorea Observation & Alert Adapter normalization contract,Provider Adapter,P0,provider/airkorea-adapter.js,IMPLEMENTED_FOUNDATION,prototype/js/earthus2/v09/provider/airkorea-adapter.js,SUPPORT,REUSE_EXISTING_ALGORITHM; CHANGE_ONLY_WITH_VERSIONED_EVIDENCE_AND_REGRESSION,PRESERVE_EXISTING_ID,SOURCE_FOUNDATION_AVAILABLE,REUSE_AND_VERIFY_WITH_VERSIONED_EVIDENCE,ALGORITHM_FOUNDATION_NOT_EQUAL_PRODUCTION_DONE
ALG-PRV-003,Seoul Population Adapter normalization contract,Provider Adapter,P0,provider/seoul-population-adapter.js,IMPLEMENTED_FOUNDATION,prototype/js/earthus2/v09/provider/seoul-population-adapter.js,SUPPORT,REUSE_EXISTING_ALGORITHM; CHANGE_ONLY_WITH_VERSIONED_EVIDENCE_AND_REGRESSION,PRESERVE_EXISTING_ID,SOURCE_FOUNDATION_AVAILABLE,REUSE_AND_VERIFY_WITH_VERSIONED_EVIDENCE,ALGORITHM_FOUNDATION_NOT_EQUAL_PRODUCTION_DONE
ALG-PRV-004,KTO Tourism Discovery Adapter normalization contract,Provider Adapter,P0,provider/kto-discovery-adapter.js,IMPLEMENTED_FOUNDATION,prototype/js/earthus2/v09/provider/kto-discovery-adapter.js,SUPPORT,REUSE_EXISTING_ALGORITHM; CHANGE_ONLY_WITH_VERSIONED_EVIDENCE_AND_REGRESSION,PRESERVE_EXISTING_ID,SOURCE_FOUNDATION_AVAILABLE,REUSE_AND_VERIFY_WITH_VERSIONED_EVIDENCE,ALGORITHM_FOUNDATION_NOT_EQUAL_PRODUCTION_DONE
ALG-PRV-005,Korea Marine Water Quality Adapter normalization contract,Provider Adapter,P1,provider/korea-marine-water-quality-adapter.js,IMPLEMENTED_FOUNDATION,prototype/js/earthus2/v09/provider/korea-marine-water-quality-adapter.js,SUPPORT,REUSE_EXISTING_ALGORITHM; CHANGE_ONLY_WITH_VERSIONED_EVIDENCE_AND_REGRESSION,PRESERVE_EXISTING_ID,SOURCE_FOUNDATION_AVAILABLE,REUSE_AND_VERIFY_WITH_VERSIONED_EVIDENCE,ALGORITHM_FOUNDATION_NOT_EQUAL_PRODUCTION_DONE
ALG-PRV-006,Copernicus Ocean Colour Adapter normalization contract,Provider Adapter,P1,provider/copernicus-ocean-colour-adapter.js,IMPLEMENTED_FOUNDATION,prototype/js/earthus2/v09/provider/copernicus-ocean-colour-adapter.js,SUPPORT,REUSE_EXISTING_ALGORITHM; CHANGE_ONLY_WITH_VERSIONED_EVIDENCE_AND_REGRESSION,PRESERVE_EXISTING_ID,SOURCE_FOUNDATION_AVAILABLE,REUSE_AND_VERIFY_WITH_VERSIONED_EVIDENCE,ALGORITHM_FOUNDATION_NOT_EQUAL_PRODUCTION_DONE
ALG-PRV-007,Sentinel-1 Oil Slick Candidate Adapter normalization contract,Provider Adapter,P1,provider/sentinel1-oil-slick-adapter.js,IMPLEMENTED_FOUNDATION,prototype/js/earthus2/v09/provider/sentinel1-oil-slick-adapter.js,SUPPORT,REUSE_EXISTING_ALGORITHM; CHANGE_ONLY_WITH_VERSIONED_EVIDENCE_AND_REGRESSION,PRESERVE_EXISTING_ID,SOURCE_FOUNDATION_AVAILABLE,REUSE_AND_VERIFY_WITH_VERSIONED_EVIDENCE,ALGORITHM_FOUNDATION_NOT_EQUAL_PRODUCTION_DONE
ALG-PRV-008,EPA Toxic Release & Contaminated Site Adapter normalization contract,Provider Adapter,P1,provider/epa-contamination-adapter.js,IMPLEMENTED_FOUNDATION,prototype/js/earthus2/v09/provider/epa-contamination-adapter.js,SUPPORT,REUSE_EXISTING_ALGORITHM; CHANGE_ONLY_WITH_VERSIONED_EVIDENCE_AND_REGRESSION,PRESERVE_EXISTING_ID,SOURCE_FOUNDATION_AVAILABLE,REUSE_AND_VERIFY_WITH_VERSIONED_EVIDENCE,ALGORITHM_FOUNDATION_NOT_EQUAL_PRODUCTION_DONE
ALG-PRV-009,EEA Industrial Emissions Adapter normalization contract,Provider Adapter,P1,provider/eea-industrial-emissions-adapter.js,IMPLEMENTED_FOUNDATION,prototype/js/earthus2/v09/provider/eea-industrial-emissions-adapter.js,SUPPORT,REUSE_EXISTING_ALGORITHM; CHANGE_ONLY_WITH_VERSIONED_EVIDENCE_AND_REGRESSION,PRESERVE_EXISTING_ID,SOURCE_FOUNDATION_AVAILABLE,REUSE_AND_VERIFY_WITH_VERSIONED_EVIDENCE,ALGORITHM_FOUNDATION_NOT_EQUAL_PRODUCTION_DONE
ALG-PRV-010,NASA EMIT Plume Adapter normalization contract,Provider Adapter,P1,provider/emit-plume-adapter.js,IMPLEMENTED_FOUNDATION,prototype/js/earthus2/v09/provider/emit-plume-adapter.js,SUPPORT,REUSE_EXISTING_ALGORITHM; CHANGE_ONLY_WITH_VERSIONED_EVIDENCE_AND_REGRESSION,PRESERVE_EXISTING_ID,SOURCE_FOUNDATION_AVAILABLE,REUSE_AND_VERIFY_WITH_VERSIONED_EVIDENCE,ALGORITHM_FOUNDATION_NOT_EQUAL_PRODUCTION_DONE
ALG-PRV-011,Public Action Feed Adapter normalization contract,Provider Adapter,P0,provider/public-action-feed-adapter.js,IMPLEMENTED_FOUNDATION,prototype/js/earthus2/v09/provider/public-action-feed-adapter.js,SUPPORT,REUSE_EXISTING_ALGORITHM; CHANGE_ONLY_WITH_VERSIONED_EVIDENCE_AND_REGRESSION,PRESERVE_EXISTING_ID,SOURCE_FOUNDATION_AVAILABLE,REUSE_AND_VERIFY_WITH_VERSIONED_EVIDENCE,ALGORITHM_FOUNDATION_NOT_EQUAL_PRODUCTION_DONE
ALG-PRV-012,Governed News Feed Adapter normalization contract,Provider Adapter,P0,provider/news-feed-adapter.js,IMPLEMENTED_FOUNDATION,prototype/js/earthus2/v09/provider/news-feed-adapter.js,SUPPORT,REUSE_EXISTING_ALGORITHM; CHANGE_ONLY_WITH_VERSIONED_EVIDENCE_AND_REGRESSION,PRESERVE_EXISTING_ID,SOURCE_FOUNDATION_AVAILABLE,REUSE_AND_VERIFY_WITH_VERSIONED_EVIDENCE,ALGORITHM_FOUNDATION_NOT_EQUAL_PRODUCTION_DONE
ALG-NTF-001,Push token upsert/invalidation lifecycle,Notification/Backend,P0,notification/token-lifecycle.js,IMPLEMENTED_FOUNDATION,prototype/js/earthus2/v10/notification/token-lifecycle.js,SUPPORT,REUSE_EXISTING_ALGORITHM; CHANGE_ONLY_WITH_VERSIONED_EVIDENCE_AND_REGRESSION,PRESERVE_EXISTING_ID,SOURCE_FOUNDATION_AVAILABLE,REUSE_AND_VERIFY_WITH_VERSIONED_EVIDENCE,ALGORITHM_FOUNDATION_NOT_EQUAL_PRODUCTION_DONE
ALG-NTF-002,Notification consent gate,Notification/Backend,P0,notification/consent-preference.js,IMPLEMENTED_FOUNDATION,prototype/js/earthus2/v10/notification/consent-preference.js,SUPPORT,REUSE_EXISTING_ALGORITHM; CHANGE_ONLY_WITH_VERSIONED_EVIDENCE_AND_REGRESSION,PRESERVE_EXISTING_ID,SOURCE_FOUNDATION_AVAILABLE,REUSE_AND_VERIFY_WITH_VERSIONED_EVIDENCE,ALGORITHM_FOUNDATION_NOT_EQUAL_PRODUCTION_DONE
ALG-NTF-003,Delivery outcome aggregation,Notification/Backend,P1,notification/delivery-receipt.js,IMPLEMENTED_FOUNDATION,prototype/js/earthus2/v10/notification/delivery-receipt.js,SUPPORT,REUSE_EXISTING_ALGORITHM; CHANGE_ONLY_WITH_VERSIONED_EVIDENCE_AND_REGRESSION,PRESERVE_EXISTING_ID,SOURCE_FOUNDATION_AVAILABLE,REUSE_AND_VERIFY_WITH_VERSIONED_EVIDENCE,ALGORITHM_FOUNDATION_NOT_EQUAL_PRODUCTION_DONE
ALG-NTF-004,Notification fatigue window/cooldown,Notification/Backend,P1,notification/fatigue.js,IMPLEMENTED_FOUNDATION,prototype/js/earthus2/v10/notification/fatigue.js,SUPPORT,REUSE_EXISTING_ALGORITHM; CHANGE_ONLY_WITH_VERSIONED_EVIDENCE_AND_REGRESSION,PRESERVE_EXISTING_ID,SOURCE_FOUNDATION_AVAILABLE,REUSE_AND_VERIFY_WITH_VERSIONED_EVIDENCE,ALGORITHM_FOUNDATION_NOT_EQUAL_PRODUCTION_DONE
ALG-NTF-005,Watch trigger hard-gate evaluation,Notification/Backend,P0,notification/watch-trigger.js,IMPLEMENTED_FOUNDATION,prototype/js/earthus2/v10/notification/watch-trigger.js,SUPPORT,REUSE_EXISTING_ALGORITHM; CHANGE_ONLY_WITH_VERSIONED_EVIDENCE_AND_REGRESSION,PRESERVE_EXISTING_ID,SOURCE_FOUNDATION_AVAILABLE,REUSE_AND_VERIFY_WITH_VERSIONED_EVIDENCE,ALGORITHM_FOUNDATION_NOT_EQUAL_PRODUCTION_DONE
ALG-OPS-020,Incident legal state transition,Operations,P1,ops/incident-state-machine.js,IMPLEMENTED_FOUNDATION,prototype/js/earthus2/v10/ops/incident-state-machine.js,SUPPORT,REUSE_EXISTING_ALGORITHM; CHANGE_ONLY_WITH_VERSIONED_EVIDENCE_AND_REGRESSION,PRESERVE_EXISTING_ID,SOURCE_FOUNDATION_AVAILABLE,REUSE_AND_VERIFY_WITH_VERSIONED_EVIDENCE,ALGORITHM_FOUNDATION_NOT_EQUAL_PRODUCTION_DONE
ALG-OPS-021,SLO error-budget burn,Operations,P1,ops/slo-error-budget.js,IMPLEMENTED_FOUNDATION,prototype/js/earthus2/v10/ops/slo-error-budget.js,SUPPORT,REUSE_EXISTING_ALGORITHM; CHANGE_ONLY_WITH_VERSIONED_EVIDENCE_AND_REGRESSION,PRESERVE_EXISTING_ID,SOURCE_FOUNDATION_AVAILABLE,REUSE_AND_VERIFY_WITH_VERSIONED_EVIDENCE,ALGORITHM_FOUNDATION_NOT_EQUAL_PRODUCTION_DONE
ALG-OPS-022,Backend degraded-mode resolution,Operations,P0,ops/degraded-mode.js,IMPLEMENTED_FOUNDATION,prototype/js/earthus2/v10/ops/degraded-mode.js,SUPPORT,REUSE_EXISTING_ALGORITHM; CHANGE_ONLY_WITH_VERSIONED_EVIDENCE_AND_REGRESSION,PRESERVE_EXISTING_ID,SOURCE_FOUNDATION_AVAILABLE,REUSE_AND_VERIFY_WITH_VERSIONED_EVIDENCE,ALGORITHM_FOUNDATION_NOT_EQUAL_PRODUCTION_DONE
ALG-REL-001,Deterministic canary assignment,Release,P0,release/feature-flag-canary.js,IMPLEMENTED_FOUNDATION,prototype/js/earthus2/v10/release/feature-flag-canary.js,SUPPORT,REUSE_EXISTING_ALGORITHM; CHANGE_ONLY_WITH_VERSIONED_EVIDENCE_AND_REGRESSION,PRESERVE_EXISTING_ID,SOURCE_FOUNDATION_AVAILABLE,REUSE_AND_VERIFY_WITH_VERSIONED_EVIDENCE,ALGORITHM_FOUNDATION_NOT_EQUAL_PRODUCTION_DONE
ALG-REL-002,Safety/entitlement feature decision,Release,P0,release/feature-flag-canary.js,IMPLEMENTED_FOUNDATION,prototype/js/earthus2/v10/release/feature-flag-canary.js,INTELLIGENCE_CORE_OR_SUPPORT,REUSE_EXISTING_ALGORITHM; CHANGE_ONLY_WITH_VERSIONED_EVIDENCE_AND_REGRESSION,PRESERVE_EXISTING_ID,SOURCE_FOUNDATION_AVAILABLE,REUSE_AND_VERIFY_WITH_VERSIONED_EVIDENCE,ALGORITHM_FOUNDATION_NOT_EQUAL_PRODUCTION_DONE
ALG-REL-003,Release mandatory-evidence gate,Release,P0,release/release-evidence-gate.js,IMPLEMENTED_FOUNDATION,prototype/js/earthus2/v10/release/release-evidence-gate.js,INTELLIGENCE_CORE_OR_SUPPORT,REUSE_EXISTING_ALGORITHM; CHANGE_ONLY_WITH_VERSIONED_EVIDENCE_AND_REGRESSION,PRESERVE_EXISTING_ID,SOURCE_FOUNDATION_AVAILABLE,REUSE_AND_VERIFY_WITH_VERSIONED_EVIDENCE,ALGORITHM_FOUNDATION_NOT_EQUAL_PRODUCTION_DONE
ALG-BCK-037,Worst-state health aggregation,Backend/Operations,P0,backend/health-aggregation.js,IMPLEMENTED_FOUNDATION,prototype/js/earthus2/v10/backend/health-aggregation.js,SUPPORT,REUSE_EXISTING_ALGORITHM; CHANGE_ONLY_WITH_VERSIONED_EVIDENCE_AND_REGRESSION,PRESERVE_EXISTING_ID,SOURCE_FOUNDATION_AVAILABLE,REUSE_AND_VERIFY_WITH_VERSIONED_EVIDENCE,ALGORITHM_FOUNDATION_NOT_EQUAL_PRODUCTION_DONE
ALG-BCK-038,Truth-preserving provider failover,Backend/Data Plane,P0,backend/provider-failover-router.js,IMPLEMENTED_FOUNDATION,prototype/js/earthus2/v10/backend/provider-failover-router.js,INTELLIGENCE_CORE_OR_SUPPORT,REUSE_EXISTING_ALGORITHM; CHANGE_ONLY_WITH_VERSIONED_EVIDENCE_AND_REGRESSION,PRESERVE_EXISTING_ID,SOURCE_FOUNDATION_AVAILABLE,REUSE_AND_VERIFY_WITH_VERSIONED_EVIDENCE,ALGORITHM_FOUNDATION_NOT_EQUAL_PRODUCTION_DONE
ALG-BCK-039,Fail-soft read-only decision,Backend/Operations,P0,ops/degraded-mode.js,IMPLEMENTED_FOUNDATION,prototype/js/earthus2/v10/ops/degraded-mode.js,INTELLIGENCE_CORE_OR_SUPPORT,REUSE_EXISTING_ALGORITHM; CHANGE_ONLY_WITH_VERSIONED_EVIDENCE_AND_REGRESSION,PRESERVE_EXISTING_ID,SOURCE_FOUNDATION_AVAILABLE,REUSE_AND_VERIFY_WITH_VERSIONED_EVIDENCE,ALGORITHM_FOUNDATION_NOT_EQUAL_PRODUCTION_DONE
